"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Female population","41","41","3","Queensland","A","Annual","2013","2013",35227,,
"2","Female population","41","41","3","Queensland","A","Annual","2014","2014",34109,,
"2","Female population","41","41","3","Queensland","A","Annual","2015","2015",32869,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1975","1975",10.6,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1976","1976",9.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1977","1977",7.1,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1978","1978",6.7,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1979","1979",6.9,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1980","1980",5.2,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1981","1981",6.8,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1982","1982",7,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1983","1983",4.9,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1984","1984",5.1,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1985","1985",5.4,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1986","1986",5.6,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1987","1987",5.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1988","1988",5.4,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1989","1989",6.2,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1990","1990",6.5,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1991","1991",7.1,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1992","1992",5.9,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1993","1993",6.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1994","1994",7.8,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1995","1995",8.7,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1996","1996",9.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1997","1997",8.8,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1998","1998",10,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","1999","1999",9.2,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2000","2000",10.2,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2001","2001",10.1,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2002","2002",11.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2003","2003",11.6,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2004","2004",12.1,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2005","2005",14.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2006","2006",13.4,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2007","2007",16.5,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2008","2008",17.6,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2009","2009",17.7,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2010","2010",17.6,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2011","2011",18.7,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2012","2012",16.7,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2013","2013",17.3,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2014","2014",18.4,,
"11","Fertility rate","41","41","3","Queensland","A","Annual","2015","2015",17.8,,
"1","Births","41","41","4","South Australia","A","Annual","1975","1975",33,,
"1","Births","41","41","4","South Australia","A","Annual","1976","1976",36,,
"1","Births","41","41","4","South Australia","A","Annual","1977","1977",28,,
"1","Births","41","41","4","South Australia","A","Annual","1978","1978",19,,
"1","Births","41","41","4","South Australia","A","Annual","1979","1979",34,,
"1","Births","41","41","4","South Australia","A","Annual","1980","1980",24,,
"1","Births","41","41","4","South Australia","A","Annual","1981","1981",24,,
"1","Births","41","41","4","South Australia","A","Annual","1982","1982",28,,
"1","Births","41","41","4","South Australia","A","Annual","1983","1983",36,,
"1","Births","41","41","4","South Australia","A","Annual","1984","1984",33,,
"1","Births","41","41","4","South Australia","A","Annual","1985","1985",22,,
"1","Births","41","41","4","South Australia","A","Annual","1986","1986",50,,
"1","Births","41","41","4","South Australia","A","Annual","1987","1987",52,,
"1","Births","41","41","4","South Australia","A","Annual","1988","1988",37,,
"1","Births","41","41","4","South Australia","A","Annual","1989","1989",50,,
"1","Births","41","41","4","South Australia","A","Annual","1990","1990",54,,
"1","Births","41","41","4","South Australia","A","Annual","1991","1991",69,,
"1","Births","41","41","4","South Australia","A","Annual","1992","1992",78,,
"1","Births","41","41","4","South Australia","A","Annual","1993","1993",105,,
"1","Births","41","41","4","South Australia","A","Annual","1994","1994",98,,
"1","Births","41","41","4","South Australia","A","Annual","1995","1995",120,,
"1","Births","41","41","4","South Australia","A","Annual","1996","1996",117,,
"1","Births","41","41","4","South Australia","A","Annual","1997","1997",117,,
"1","Births","41","41","4","South Australia","A","Annual","1998","1998",163,,
"1","Births","41","41","4","South Australia","A","Annual","1999","1999",145,,
"1","Births","41","41","4","South Australia","A","Annual","2000","2000",150,,
"1","Births","41","41","4","South Australia","A","Annual","2001","2001",154,,
"1","Births","41","41","4","South Australia","A","Annual","2002","2002",132,,
"1","Births","41","41","4","South Australia","A","Annual","2003","2003",167,,
"1","Births","41","41","4","South Australia","A","Annual","2004","2004",157,,
"1","Births","41","41","4","South Australia","A","Annual","2005","2005",150,,
"1","Births","41","41","4","South Australia","A","Annual","2006","2006",135,,
"1","Births","41","41","4","South Australia","A","Annual","2007","2007",155,,
"1","Births","41","41","4","South Australia","A","Annual","2008","2008",195,,
"1","Births","41","41","4","South Australia","A","Annual","2009","2009",185,,
"1","Births","41","41","4","South Australia","A","Annual","2010","2010",162,,
"1","Births","41","41","4","South Australia","A","Annual","2011","2011",224,,
"1","Births","41","41","4","South Australia","A","Annual","2012","2012",200,,
"1","Births","41","41","4","South Australia","A","Annual","2013","2013",227,,
"1","Births","41","41","4","South Australia","A","Annual","2014","2014",193,,
"1","Births","41","41","4","South Australia","A","Annual","2015","2015",169,,
"2","Female population","41","41","4","South Australia","A","Annual","1975","1975",6644,,
"2","Female population","41","41","4","South Australia","A","Annual","1976","1976",6285,,
"2","Female population","41","41","4","South Australia","A","Annual","1977","1977",6925,,
"2","Female population","41","41","4","South Australia","A","Annual","1978","1978",6962,,
"2","Female population","41","41","4","South Australia","A","Annual","1979","1979",7026,,
"2","Female population","41","41","4","South Australia","A","Annual","1980","1980",7318,,
"2","Female population","41","41","4","South Australia","A","Annual","1981","1981",7080,,
"2","Female population","41","41","4","South Australia","A","Annual","1982","1982",7348,,
"2","Female population","41","41","4","South Australia","A","Annual","1983","1983",7588,,
"2","Female population","41","41","4","South Australia","A","Annual","1984","1984",7886,,
"2","Female population","41","41","4","South Australia","A","Annual","1985","1985",8581,,
"2","Female population","41","41","4","South Australia","A","Annual","1986","1986",8681,,
"2","Female population","41","41","4","South Australia","A","Annual","1987","1987",9261,,
"2","Female population","41","41","4","South Australia","A","Annual","1988","1988",11111,,
"2","Female population","41","41","4","South Australia","A","Annual","1989","1989",10511,,
"2","Female population","41","41","4","South Australia","A","Annual","1990","1990",10654,,
"2","Female population","41","41","4","South Australia","A","Annual","1991","1991",10549,,
"2","Female population","41","41","4","South Australia","A","Annual","1992","1992",11200,,
"2","Female population","41","41","4","South Australia","A","Annual","1993","1993",10679,,
"2","Female population","41","41","4","South Australia","A","Annual","1994","1994",11004,,
"2","Female population","41","41","4","South Australia","A","Annual","1995","1995",11093,,
"2","Female population","41","41","4","South Australia","A","Annual","1996","1996",10836,,
"2","Female population","41","41","4","South Australia","A","Annual","1997","1997",11128,,
"2","Female population","41","41","4","South Australia","A","Annual","1998","1998",11170,,
"2","Female population","41","41","4","South Australia","A","Annual","1999","1999",11399,,
"2","Female population","41","41","4","South Australia","A","Annual","2000","2000",11751,,
"2","Female population","41","41","4","South Australia","A","Annual","2001","2001",11883,,
"2","Female population","41","41","4","South Australia","A","Annual","2002","2002",11911,,
"2","Female population","41","41","4","South Australia","A","Annual","2003","2003",11811,,
"2","Female population","41","41","4","South Australia","A","Annual","2004","2004",11676,,
"2","Female population","41","41","4","South Australia","A","Annual","2005","2005",11506,,
"2","Female population","41","41","4","South Australia","A","Annual","2006","2006",11153,,
"2","Female population","41","41","4","South Australia","A","Annual","2007","2007",11153,,
"2","Female population","41","41","4","South Australia","A","Annual","2008","2008",10942,,
"2","Female population","41","41","4","South Australia","A","Annual","2009","2009",11122,,
"2","Female population","41","41","4","South Australia","A","Annual","2010","2010",11427,,
"2","Female population","41","41","4","South Australia","A","Annual","2011","2011",11542,,
"2","Female population","41","41","4","South Australia","A","Annual","2012","2012",12002,,
"2","Female population","41","41","4","South Australia","A","Annual","2013","2013",11779,,
"2","Female population","41","41","4","South Australia","A","Annual","2014","2014",11197,,
"2","Female population","41","41","4","South Australia","A","Annual","2015","2015",10723,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1975","1975",5,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1976","1976",5.7,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1977","1977",4,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1978","1978",2.7,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1979","1979",4.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1980","1980",3.3,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1981","1981",3.4,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1982","1982",3.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1983","1983",4.7,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1984","1984",4.2,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1985","1985",2.6,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1986","1986",5.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1987","1987",5.6,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1988","1988",3.3,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1989","1989",4.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1990","1990",5.1,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1991","1991",6.5,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1992","1992",7,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1993","1993",9.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1994","1994",8.9,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1995","1995",10.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1996","1996",10.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1997","1997",10.5,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1998","1998",14.6,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","1999","1999",12.7,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","2000","2000",12.8,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","2001","2001",13,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","2002","2002",11.1,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","2003","2003",14.1,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","2004","2004",13.5,,
"11","Fertility rate","41","41","4","South Australia","A","Annual","2005","2005",13,,
